YYYY-MM-DD,hh:mm:ss,air_temp,wind_direction,wind_speed,pressure
2014-02-16,22:19:57,-7.8439,127.0,3.2563,983.43
2014-02-16,22:20:02,-7.8387,117.0,2.519,983.44
2014-02-16,22:20:07,-7.8334,149.0,3.0106,983.44
2014-02-16,22:20:12,-7.8336,135.0,2.56,983.43
2014-02-16,22:20:17,-7.818,107.0,1.8227,983.44
2014-02-16,22:20:22,-7.8284,119.0,1.8637,983.44
2014-02-16,22:20:27,-7.8801,149.0,2.007,983.43
2014-02-16,22:20:32,-7.9008,105.0,1.1469,983.43
2014-02-16,22:20:37,-7.9058,144.0,1.3517,983.44
2014-02-16,22:20:42,-7.8903,92.0,1.2288,983.43
2014-02-16,22:20:47,-7.8698,102.0,1.8022,983.43
2014-02-16,22:20:52,-7.8543,90.0,2.3962,983.42
2014-02-16,22:20:57,-7.8543,82.0,2.3962,983.43
2014-02-16,22:21:02,-7.8438,82.0,3.5226,983.41
2014-02-16,22:21:07,-7.8337,73.0,3.5021,983.42
2014-02-16,22:21:12,-7.8387,71.0,3.4202,983.43
2014-02-16,22:21:17,-7.8439,91.0,3.0925,983.38
2014-02-16,22:21:22,-7.8593,83.0,3.5021,983.39
2014-02-16,22:21:27,-7.875,84.0,4.5261,983.42
2014-02-16,22:21:32,-7.8801,89.0,4.055,983.42
2014-02-16,22:21:37,-7.8853,78.0,3.9322,983.4
2014-02-16,22:21:42,-7.8956,64.0,3.9526,983.41
2014-02-16,22:21:47,-7.9265,75.0,3.584,983.39
2014-02-16,22:21:52,-7.9368,71.0,3.6864,983.39
2014-02-16,22:21:57,-7.9576,75.0,3.3178,983.4
2014-02-16,22:22:02,-7.9629,78.0,3.9322,983.36
2014-02-16,22:22:07,-7.9731,77.0,4.2803,983.35
2014-02-16,22:22:12,-7.9832,63.0,3.9936,983.37
2014-02-16,22:22:17,-7.9884,57.0,3.8912,983.37
2014-02-16,22:22:22,-7.9834,55.0,3.625,983.38
2014-02-16,22:22:27,-7.9782,74.0,3.072,983.38
2014-02-16,22:22:32,-7.9679,51.0,2.8877,983.36
2014-02-16,22:22:37,-7.9472,80.0,2.3347,983.34
2014-02-16,22:22:42,-7.942,47.0,2.2938,983.37
2014-02-16,22:22:47,-7.9318,63.0,2.3757,983.35
2014-02-16,22:22:52,-7.9163,69.0,2.3757,983.37
2014-02-16,22:22:57,-7.9265,86.0,2.8467,983.37
2014-02-16,22:23:02,-7.906,85.0,3.3382,983.36
2014-02-16,22:23:07,-7.8853,55.0,3.5021,983.37
2014-02-16,22:23:12,-7.8956,75.0,3.6454,983.33
2014-02-16,22:23:17,-7.8956,67.0,3.9322,983.37
2014-02-16,22:23:22,-7.9163,64.0,3.4611,983.35
2014-02-16,22:23:27,-7.9163,49.0,2.8058,983.34
2014-02-16,22:23:32,-7.9317,56.0,2.7238,983.34
2014-02-16,22:23:37,-7.9111,58.0,3.3178,983.35
2014-02-16,22:23:42,-7.8801,45.0,2.7238,983.34
2014-02-16,22:23:47,-7.8749,44.0,2.9286,983.34
2014-02-16,22:23:52,-7.8542,94.0,2.6419,983.35
2014-02-16,22:23:57,-7.8697,100.0,2.3347,983.35
2014-02-16,22:24:02,-7.8853,87.0,2.7034,983.34
2014-02-16,22:24:07,-7.8853,83.0,3.1744,983.33
2014-02-16,22:24:12,-7.9008,83.0,2.6624,983.35
2014-02-16,22:24:17,-7.9111,84.0,2.5805,983.33
2014-02-16,22:24:22,-7.9215,61.0,3.6659,983.33
2014-02-16,22:24:27,-7.9215,82.0,4.4032,983.32
2014-02-16,22:24:32,-7.9059,66.0,3.2563,983.33
2014-02-16,22:24:37,-7.8853,87.0,2.3142,983.35
2014-02-16,22:24:42,-7.9008,75.0,2.6214,983.34
2014-02-16,22:24:47,-7.9059,61.0,3.2563,983.34
2014-02-16,22:24:52,-7.9215,56.0,3.584,983.35
2014-02-16,22:24:57,-7.9267,81.0,4.3213,983.31
2014-02-16,22:25:02,-7.9267,85.0,3.7683,983.3
2014-02-16,22:25:07,-7.9422,67.0,3.3792,983.31
2014-02-16,22:25:12,-7.9215,63.0,3.113,983.31
2014-02-16,22:25:17,-7.937,79.0,2.7238,983.31
2014-02-16,22:25:22,-7.9267,57.0,2.3347,983.31
2014-02-16,22:25:27,-7.9215,109.0,1.9866,983.3
2014-02-16,22:25:32,-7.9008,107.0,2.1914,983.31
2014-02-16,22:25:37,-7.8646,87.0,2.6829,983.29
2014-02-16,22:25:42,-7.8389,12.0,2.3142,983.31
2014-02-16,22:25:47,-7.8392,48.0,1.2288,983.31
2014-02-16,22:25:52,-7.834,90.0,1.3107,983.3
2014-02-16,22:25:57,-7.8285,136.0,1.4131,983.31
2014-02-16,22:26:02,-7.8182,78.0,1.577,983.31
2014-02-16,22:26:07,-7.7925,78.0,2.1504,983.3
2014-02-16,22:26:12,-7.7821,69.0,2.4781,983.29
2014-02-16,22:26:17,-7.7462,74.0,2.3142,983.28
2014-02-16,22:26:22,-7.7462,98.0,2.0685,983.29
2014-02-16,22:26:27,-7.7566,101.0,2.1914,983.29
2014-02-16,22:26:32,-7.7564,87.0,1.7203,983.28
2014-02-16,22:26:37,-7.7409,121.0,1.4746,983.28
2014-02-16,22:26:42,-7.71,93.0,1.495,983.28
2014-02-16,22:26:47,-7.6943,130.0,1.1059,983.29
2014-02-16,22:26:52,-7.6427,100.0,0.94208,983.29
2014-02-16,22:26:57,-7.6327,87.0,1.065,983.29
2014-02-16,22:27:02,-7.612,75.0,2.519,983.27
2014-02-16,22:27:07,-7.6015,97.0,3.3587,983.28
2014-02-16,22:27:12,-7.5758,86.0,3.113,983.3
2014-02-16,22:27:17,-7.5862,58.0,2.9491,983.29
2014-02-16,22:27:22,-7.6169,92.0,3.2973,983.27
2014-02-16,22:27:27,-7.6068,89.0,3.1334,983.26
2014-02-16,22:27:32,-7.6173,60.0,3.113,983.24
2014-02-16,22:27:37,-7.6172,60.0,3.0515,983.26
2014-02-16,22:27:42,-7.6275,98.0,1.9866,983.26
2014-02-16,22:27:47,-7.6379,100.0,1.2493,983.24
2014-02-16,22:27:52,-7.6481,64.0,2.2118,983.25
2014-02-16,22:27:57,-7.6068,77.0,2.6214,983.26
2014-02-16,22:28:02,-7.5913,105.0,2.56,983.28
2014-02-16,22:28:07,-7.5709,43.0,1.7613,983.27
2014-02-16,22:28:12,-7.5657,135.0,1.3517,983.26
2014-02-16,22:28:17,-7.5552,101.0,1.8637,983.26
2014-02-16,22:28:22,-7.5654,86.0,2.2323,983.27
2014-02-16,22:28:27,-7.5502,90.0,3.031,983.27
2014-02-16,22:28:32,-7.5809,90.0,3.5021,983.26
2014-02-16,22:28:37,-7.586,79.0,3.584,983.24
2014-02-16,22:28:42,-7.5914,79.0,3.543,983.25
2014-02-16,22:28:47,-7.6117,89.0,3.584,983.24
2014-02-16,22:28:52,-7.5914,88.0,4.2394,983.24
2014-02-16,22:28:57,-7.5914,83.0,4.0141,983.21
2014-02-16,22:29:02,-7.5965,73.0,4.0141,983.25
2014-02-16,22:29:07,-7.6274,82.0,3.4611,983.17
2014-02-16,22:29:12,-7.6327,82.0,4.096,983.19
2014-02-16,22:29:17,-7.6584,81.0,3.7888,983.2
2014-02-16,22:29:22,-7.6583,68.0,4.1165,983.19
2014-02-16,22:29:27,-7.674,56.0,3.9526,983.19
2014-02-16,22:29:32,-7.6791,87.0,4.3213,983.16
2014-02-16,22:29:37,-7.6689,88.0,4.7718,983.14
2014-02-16,22:29:42,-7.6636,95.0,4.6899,983.15
2014-02-16,22:29:47,-7.6329,99.0,5.5091,983.2
2014-02-16,22:29:52,-7.6172,91.0,4.649,983.19
2014-02-16,22:29:57,-7.5656,84.0,5.6934,983.21
2014-02-16,22:30:02,-7.514,93.0,5.3453,983.2
2014-02-16,22:30:07,-7.5243,88.0,5.9597,983.14
2014-02-16,22:30:12,-7.6068,81.0,5.5296,983.15
2014-02-16,22:30:17,-7.6791,90.0,4.9562,983.07
2014-02-16,22:30:22,-7.7255,88.0,4.9766,983.1
2014-02-16,22:30:27,-7.7773,88.0,5.161,983.12
2014-02-16,22:30:32,-7.8288,91.0,5.2019,983.14
2014-02-16,22:30:37,-7.8495,87.0,5.3248,983.11
2014-02-16,22:30:42,-7.8701,100.0,5.4067,983.14
2014-02-16,22:30:47,-7.8701,82.0,5.3862,983.16
2014-02-16,22:30:52,-7.8342,84.0,5.2429,983.18
2014-02-16,22:30:57,-7.8444,87.0,5.3862,983.11
2014-02-16,22:31:02,-7.8959,84.0,5.7754,983.08
2014-02-16,22:31:07,-7.9474,82.0,5.2224,983.04
2014-02-16,22:31:12,-7.937,84.0,5.1405,983.02
2014-02-16,22:31:17,-7.9011,86.0,4.8538,983.06
2014-02-16,22:31:22,-7.9113,89.0,4.9152,982.96
2014-02-16,22:31:27,-7.8288,85.0,5.2429,983.09
2014-02-16,22:31:32,-7.8752,84.0,5.4067,983.04
2014-02-16,22:31:37,-7.932,84.0,5.7549,983.07
2014-02-16,22:31:42,-7.9475,88.0,5.6934,983.12
2014-02-16,22:31:47,-7.9732,83.0,5.12,983.05
2014-02-16,22:31:52,-7.9991,83.0,5.079,983.09
2014-02-16,22:31:57,-8.0094,80.0,4.8742,983.09
2014-02-16,22:32:02,-8.0042,96.0,4.1984,983.08
2014-02-16,22:32:07,-8.0094,91.0,5.1814,983.13
2014-02-16,22:32:12,-8.0146,90.0,4.567,983.12
2014-02-16,22:32:17,-8.0042,106.0,3.8093,983.13
2014-02-16,22:32:22,-7.9835,92.0,4.6285,983.12
2014-02-16,22:32:27,-7.932,84.0,6.2054,983.13
2014-02-16,22:32:32,-7.8701,84.0,5.4682,983.12
2014-02-16,22:32:37,-7.8702,91.0,5.3658,983.11
2014-02-16,22:32:42,-7.8856,86.0,5.2224,983.03
2014-02-16,22:32:47,-7.9166,83.0,5.3043,983.1
2014-02-16,22:32:52,-7.865,97.0,4.5875,983.12
2014-02-16,22:32:57,-7.8238,81.0,5.1814,983.13
2014-02-16,22:33:02,-7.834,90.0,4.6899,983.14
2014-02-16,22:33:07,-7.8548,84.0,4.6899,983.12
2014-02-16,22:33:12,-7.8908,94.0,5.5091,983.1
2014-02-16,22:33:17,-7.8702,87.0,5.673,983.03
2014-02-16,22:33:22,-7.86,77.0,5.079,983.06
2014-02-16,22:33:27,-7.8497,86.0,3.8093,983.07
2014-02-16,22:33:32,-7.8393,109.0,3.0106,983.06
2014-02-16,22:33:37,-7.8548,93.0,4.6899,983.07
2014-02-16,22:33:42,-7.86,87.0,5.4886,983.09
2014-02-16,22:33:47,-7.8858,88.0,5.3453,983.09
2014-02-16,22:33:52,-7.8704,73.0,5.3453,983.05
2014-02-16,22:33:57,-7.9271,89.0,5.7139,983.05
2014-02-16,22:34:02,-7.9475,104.0,5.6934,983.06
2014-02-16,22:34:07,-7.9371,93.0,5.0381,983.09
2014-02-16,22:34:12,-7.9477,87.0,5.2429,983.14
2014-02-16,22:34:17,-7.9011,75.0,4.6694,983.12
2014-02-16,22:34:22,-7.8649,98.0,5.0381,983.14
2014-02-16,22:34:27,-7.8443,90.0,5.5501,983.12
2014-02-16,22:34:32,-7.8445,80.0,5.2838,983.06
2014-02-16,22:34:37,-7.8754,77.0,4.5875,983.11
2014-02-16,22:34:42,-7.9169,130.0,4.0141,983.11
2014-02-16,22:34:47,-7.922,125.0,4.2598,983.13
2014-02-16,22:34:52,-7.9216,119.0,4.7718,983.13
2014-02-16,22:34:57,-7.9064,91.0,3.7888,983.15
2014-02-16,22:35:02,-7.9063,82.0,5.0381,983.13
2014-02-16,22:35:07,-7.8961,98.0,3.9731,983.11
2014-02-16,22:35:12,-7.9116,121.0,4.1984,983.14
2014-02-16,22:35:17,-7.922,112.0,4.2598,983.12
2014-02-16,22:35:22,-7.953,105.0,4.4237,983.11
2014-02-16,22:35:27,-7.9735,63.0,3.9526,983.09
2014-02-16,22:35:32,-7.9787,77.0,3.7478,983.15
2014-02-16,22:35:37,-7.9682,75.0,3.3178,983.11
2014-02-16,22:35:42,-7.9632,84.0,2.8058,983.12
2014-02-16,22:35:47,-7.9527,93.0,2.9901,983.14
2014-02-16,22:35:52,-7.9478,121.0,2.4371,983.13
2014-02-16,22:35:57,-7.922,90.0,2.3142,983.14
2014-02-16,22:36:02,-7.8961,48.0,1.7613,983.12
2014-02-16,22:36:07,-7.8704,94.0,1.6794,983.1
2014-02-16,22:36:12,-7.8807,72.0,1.9866,983.09
2014-02-16,22:36:17,-7.865,75.0,2.7034,983.08
2014-02-16,22:36:22,-7.8445,85.0,2.3757,983.07
2014-02-16,22:36:27,-7.8033,63.0,1.8842,983.12
2014-02-16,22:36:32,-7.7876,112.0,3.2358,983.06
2014-02-16,22:36:37,-7.7774,114.0,5.2019,983.09
2014-02-16,22:36:42,-7.7258,89.0,4.6694,983.1
2014-02-16,22:36:47,-7.633,91.0,4.9152,983.08
2014-02-16,22:36:52,-7.5555,93.0,3.5021,983.12
2014-02-16,22:36:57,-7.535,82.0,5.3043,983.12
2014-02-16,22:37:02,-7.5968,95.0,5.5296,983.08
2014-02-16,22:37:07,-7.6639,97.0,5.4682,983.04
2014-02-16,22:37:12,-7.7567,86.0,4.9766,983.03
2014-02-16,22:37:17,-7.8083,89.0,4.9562,983.06
2014-02-16,22:37:22,-7.7363,69.0,4.9971,983.02
2014-02-16,22:37:27,-7.7672,78.0,4.5875,983.07
2014-02-16,22:37:32,-7.7981,81.0,4.9152,983.03
2014-02-16,22:37:37,-7.7671,86.0,5.7549,982.99
2014-02-16,22:37:42,-7.762,81.0,3.9731,983.08
2014-02-16,22:37:47,-7.7725,88.0,3.625,983.08
2014-02-16,22:37:52,-7.8031,92.0,4.096,983.06
2014-02-16,22:37:57,-7.8342,164.0,4.096,983.04
2014-02-16,22:38:02,-7.8445,145.0,2.7443,983.06
2014-02-16,22:38:07,-7.8343,130.0,2.9491,983.07
2014-02-16,22:38:12,-7.829,102.0,3.4816,983.12
2014-02-16,22:38:17,-7.8394,80.0,5.0586,983.04
2014-02-16,22:38:22,-7.824,88.0,4.096,983.08
2014-02-16,22:38:27,-7.7981,98.0,3.7683,983.04
2014-02-16,22:38:32,-7.7774,74.0,5.5296,983.06
2014-02-16,22:38:37,-7.7363,95.0,3.8912,983.07
2014-02-16,22:38:42,-7.7208,84.0,3.7888,983.08
2014-02-16,22:38:47,-7.7209,107.0,3.7888,983.06
2014-02-16,22:38:52,-7.6951,70.0,3.3382,983.09
2014-02-16,22:38:57,-7.6641,72.0,4.137,983.08
2014-02-16,22:39:02,-7.6123,72.0,4.0141,983.05
2014-02-16,22:39:07,-7.6019,84.0,3.8707,983.02
2014-02-16,22:39:12,-7.633,64.0,4.9562,983.06
2014-02-16,22:39:17,-7.6433,78.0,4.2189,983.05
2014-02-16,22:39:22,-7.6485,85.0,4.9766,983.0
2014-02-16,22:39:27,-7.7053,86.0,5.591,983.02
2014-02-16,22:39:32,-7.757,88.0,5.3862,982.96
2014-02-16,22:39:37,-7.8291,87.0,5.4477,983.0
2014-02-16,22:39:42,-7.8962,82.0,5.6115,982.92
2014-02-16,22:39:47,-7.948,76.0,5.2634,982.93
2014-02-16,22:39:52,-7.984,72.0,5.5706,982.93
2014-02-16,22:39:57,-8.0099,82.0,4.5261,982.99
2014-02-16,22:40:02,-8.0354,85.0,4.8947,983.0
2014-02-16,22:40:07,-8.056,73.0,4.8128,982.99
2014-02-16,22:40:12,-8.0767,90.0,4.9152,983.02
2014-02-16,22:40:17,-8.0767,92.0,4.7309,983.01
2014-02-16,22:40:22,-8.0768,86.0,4.3827,983.03
2014-02-16,22:40:27,-8.0665,74.0,3.3178,983.04
2014-02-16,22:40:32,-8.0406,111.0,2.7648,983.02
2014-02-16,22:40:37,-8.0408,100.0,2.5805,983.05
2014-02-16,22:40:42,-8.0253,95.0,2.7443,983.05
2014-02-16,22:40:47,-7.9894,83.0,3.2358,983.06
2014-02-16,22:40:52,-7.984,108.0,4.9562,983.02
2014-02-16,22:40:57,-7.9118,95.0,4.4237,983.07
2014-02-16,22:41:02,-7.9118,82.0,3.9731,983.05
2014-02-16,22:41:07,-7.8497,87.0,4.0346,983.04
2014-02-16,22:41:12,-7.7829,90.0,5.5501,983.04
2014-02-16,22:41:17,-7.7053,97.0,4.9152,983.0
2014-02-16,22:41:22,-7.6953,66.0,5.079,983.06
2014-02-16,22:41:27,-7.7365,78.0,5.3862,983.07
2014-02-16,22:41:32,-7.7158,81.0,4.5056,983.03
2014-02-16,22:41:37,-7.7572,69.0,4.7104,982.99
2014-02-16,22:41:42,-7.8139,71.0,4.9152,983.01
2014-02-16,22:41:47,-7.8809,70.0,4.567,983.02
2014-02-16,22:41:52,-7.9169,90.0,4.2394,983.02
2014-02-16,22:41:57,-7.9118,92.0,4.4237,983.03
2014-02-16,22:42:02,-7.9169,82.0,4.1779,983.06
2014-02-16,22:42:07,-7.9428,81.0,5.12,983.02
2014-02-16,22:42:12,-7.979,79.0,5.12,983.05
2014-02-16,22:42:17,-8.0256,82.0,4.7923,983.05
2014-02-16,22:42:22,-8.0666,80.0,4.7514,983.09
2014-02-16,22:42:27,-8.0822,85.0,4.8538,983.0
2014-02-16,22:42:32,-8.1079,60.0,5.673,983.07
2014-02-16,22:42:37,-8.1236,66.0,4.9152,983.08
2014-02-16,22:42:42,-8.118,64.0,3.9936,983.08
2014-02-16,22:42:47,-8.1077,83.0,4.055,983.11
2014-02-16,22:42:52,-8.1025,68.0,3.7478,983.14
2014-02-16,22:42:57,-8.0718,81.0,4.055,983.14
2014-02-16,22:43:02,-8.0511,102.0,3.3382,983.15
2014-02-16,22:43:07,-8.0254,104.0,3.8912,983.16
2014-02-16,22:43:12,-8.0359,84.0,3.9322,983.16
2014-02-16,22:43:17,-8.0666,75.0,3.7683,983.16
2014-02-16,22:43:22,-8.0823,68.0,2.6829,983.15
2014-02-16,22:43:27,-8.0925,91.0,2.8877,983.14
2014-02-16,22:43:32,-8.0978,141.0,3.3792,983.15
2014-02-16,22:43:37,-8.0666,94.0,3.6045,983.19
2014-02-16,22:43:42,-8.0307,88.0,3.543,983.2
2014-02-16,22:43:47,-8.0463,88.0,3.0106,983.21
2014-02-16,22:43:52,-8.0463,79.0,3.6864,983.2
2014-02-16,22:43:57,-8.041,72.0,3.6045,983.18
2014-02-16,22:44:02,-8.0463,73.0,3.3997,983.19
2014-02-16,22:44:07,-8.0463,69.0,3.031,983.2
2014-02-16,22:44:12,-8.0359,82.0,2.6419,983.2
2014-02-16,22:44:17,-8.0049,82.0,1.8637,983.21
2014-02-16,22:44:22,-7.979,62.0,1.8022,983.22
2014-02-16,22:44:27,-7.9635,67.0,2.6214,983.22
2014-02-16,22:44:32,-7.948,108.0,2.0275,983.24
2014-02-16,22:44:37,-7.9376,83.0,2.8262,983.21
2014-02-16,22:44:42,-7.9169,82.0,3.6659,983.23
2014-02-16,22:44:47,-7.9481,84.0,3.9117,983.21
2014-02-16,22:44:52,-7.9738,76.0,3.9731,983.25
2014-02-16,22:44:57,-8.0566,85.0,3.8912,983.24
2014-02-16,22:45:02,-8.0876,83.0,3.9322,983.24
2014-02-16,22:45:07,-8.0409,65.0,3.543,983.21
2014-02-16,22:45:12,-7.9997,71.0,3.543,983.24
2014-02-16,22:45:17,-8.01,67.0,3.3792,983.24
2014-02-16,22:45:22,-8.0411,61.0,3.6864,983.22
2014-02-16,22:45:27,-8.0307,70.0,3.1949,983.21
2014-02-16,22:45:32,-8.0152,104.0,1.9456,983.23
2014-02-16,22:45:37,-7.9894,98.0,2.3757,983.24
2014-02-16,22:45:42,-7.9379,92.0,2.519,983.27
2014-02-16,22:45:47,-7.8864,80.0,2.7034,983.28
2014-02-16,22:45:52,-7.8348,101.0,2.8672,983.31
2014-02-16,22:45:57,-7.8037,108.0,2.3552,983.33
2014-02-16,22:46:02,-7.7882,91.0,2.9286,983.34
2014-02-16,22:46:07,-7.7882,78.0,4.1574,983.34
2014-02-16,22:46:12,-7.8141,82.0,4.7104,983.3
2014-02-16,22:46:17,-7.8708,93.0,4.2189,983.26
2014-02-16,22:46:22,-7.9378,85.0,4.2394,983.29
2014-02-16,22:46:27,-7.9842,75.0,3.8707,983.29
2014-02-16,22:46:32,-8.0359,73.0,3.6659,983.28
2014-02-16,22:46:37,-8.0721,86.0,3.3178,983.29
2014-02-16,22:46:42,-8.108,91.0,3.113,983.3
2014-02-16,22:46:47,-8.134,90.0,2.6419,983.3
2014-02-16,22:46:52,-8.1444,125.0,2.007,983.31
2014-02-16,22:46:57,-8.1598,116.0,1.536,983.32
2014-02-16,22:47:02,-8.1701,116.0,1.7613,983.32
2014-02-16,22:47:07,-8.1494,202.0,1.8842,983.33
2014-02-16,22:47:12,-8.1391,102.0,1.4541,983.33
2014-02-16,22:47:17,-8.103,138.0,1.4746,983.36
2014-02-16,22:47:22,-8.0772,105.0,1.577,983.35
2014-02-16,22:47:27,-8.0566,68.0,3.031,983.36
2014-02-16,22:47:32,-8.0618,86.0,3.7478,983.36
2014-02-16,22:47:37,-8.0257,91.0,4.7309,983.37
2014-02-16,22:47:42,-8.0566,90.0,4.9766,983.32
2014-02-16,22:47:47,-8.103,90.0,5.161,983.34
2014-02-16,22:47:52,-8.1442,117.0,4.6694,983.3
2014-02-16,22:47:57,-8.1599,99.0,4.3418,983.31
2014-02-16,22:48:02,-8.1805,85.0,5.632,983.34
2014-02-16,22:48:07,-8.1649,88.0,5.4477,983.34
2014-02-16,22:48:12,-8.1701,93.0,4.4237,983.37
2014-02-16,22:48:17,-8.1549,67.0,3.7274,983.37
2014-02-16,22:48:22,-8.1649,93.0,3.1949,983.35
2014-02-16,22:48:27,-8.1649,118.0,3.5226,983.35
2014-02-16,22:48:32,-8.1598,116.0,3.072,983.36
2014-02-16,22:48:37,-8.1701,111.0,4.1779,983.37
2014-02-16,22:48:42,-8.1547,94.0,4.3418,983.36
2014-02-16,22:48:47,-8.1754,109.0,3.7274,983.35
2014-02-16,22:48:52,-8.2011,102.0,4.1779,983.36
2014-02-16,22:48:57,-8.2372,79.0,4.3008,983.36
2014-02-16,22:49:02,-8.2065,73.0,5.2634,983.37
2014-02-16,22:49:07,-8.1958,91.0,4.4032,983.38
2014-02-16,22:49:12,-8.1599,80.0,4.4851,983.38
2014-02-16,22:49:17,-8.1497,82.0,4.7104,983.33
2014-02-16,22:49:22,-8.1702,82.0,4.8742,983.34
2014-02-16,22:49:27,-8.1961,73.0,5.0381,983.35
2014-02-16,22:49:32,-8.1909,60.0,4.8333,983.31
2014-02-16,22:49:37,-8.1599,78.0,3.8298,983.34
2014-02-16,22:49:42,-8.1394,69.0,3.5021,983.34
2014-02-16,22:49:47,-8.1392,92.0,2.9901,983.37
2014-02-16,22:49:52,-8.1495,99.0,3.3382,983.36
2014-02-16,22:49:57,-8.1342,68.0,4.567,983.36
2014-02-16,22:50:02,-8.1135,83.0,4.3622,983.36
2014-02-16,22:50:07,-8.0876,81.0,4.3827,983.32
2014-02-16,22:50:12,-8.1032,85.0,5.5091,983.34
2014-02-16,22:50:17,-8.0514,84.0,6.103,983.36
2014-02-16,22:50:22,-7.9072,87.0,5.9802,983.34
2014-02-16,22:50:27,-7.871,90.0,6.0006,983.35
2014-02-16,22:50:32,-7.8451,88.0,6.3283,983.34
2014-02-16,22:50:37,-7.8867,86.0,5.9392,983.25
2014-02-16,22:50:42,-7.9486,79.0,5.8778,983.2
2014-02-16,22:50:47,-8.0257,83.0,5.8573,983.2
2014-02-16,22:50:52,-8.098,81.0,5.8982,983.21
2014-02-16,22:50:57,-8.1342,93.0,5.2634,983.28
2014-02-16,22:51:02,-8.1549,88.0,4.9152,983.32
2014-02-16,22:51:07,-8.1651,88.0,5.0381,983.32
2014-02-16,22:51:12,-8.1497,91.0,4.2189,983.35
2014-02-16,22:51:17,-8.1549,102.0,4.7309,983.36
2014-02-16,22:51:22,-8.1238,106.0,3.8502,983.36
2014-02-16,22:51:27,-8.1083,136.0,4.6694,983.36
2014-02-16,22:51:32,-8.0928,93.0,4.6899,983.37
2014-02-16,22:51:37,-8.0928,93.0,4.608,983.36
2014-02-16,22:51:42,-8.098,89.0,5.5706,983.34
2014-02-16,22:51:47,-8.1031,94.0,6.4307,983.33
2014-02-16,22:51:52,-8.0928,84.0,5.8163,983.29
2014-02-16,22:51:57,-8.1187,84.0,5.4682,983.26
2014-02-16,22:52:02,-8.1496,80.0,5.8778,983.25
2014-02-16,22:52:07,-8.1807,81.0,5.6934,983.22
2014-02-16,22:52:12,-8.2323,87.0,6.0416,983.21
2014-02-16,22:52:17,-8.2632,90.0,5.9802,983.22
2014-02-16,22:52:22,-8.3096,90.0,5.9187,983.26
2014-02-16,22:52:27,-8.3456,89.0,5.7549,983.27
2014-02-16,22:52:32,-8.3767,95.0,5.8982,983.28
2014-02-16,22:52:37,-8.3201,92.0,5.9802,983.27
2014-02-16,22:52:42,-8.3353,88.0,5.8778,983.29
2014-02-16,22:52:47,-8.3663,87.0,5.8163,983.31
2014-02-16,22:52:52,-8.3973,87.0,5.6934,983.31
2014-02-16,22:52:57,-8.4182,91.0,5.5091,983.33
2014-02-16,22:53:02,-8.4439,93.0,5.2019,983.31
2014-02-16,22:53:07,-8.4799,93.0,4.7514,983.34
2014-02-16,22:53:12,-8.4696,89.0,4.3827,983.36
2014-02-16,22:53:17,-8.4077,82.0,4.3827,983.37
2014-02-16,22:53:22,-8.3199,85.0,4.3827,983.39
2014-02-16,22:53:27,-8.2685,92.0,4.4646,983.32
2014-02-16,22:53:32,-8.2942,92.0,5.0586,983.33
2014-02-16,22:53:37,-8.2992,99.0,4.9766,983.34
2014-02-16,22:53:42,-8.3406,83.0,4.5466,983.35
2014-02-16,22:53:47,-8.3201,97.0,4.6694,983.33
2014-02-16,22:53:52,-8.2635,72.0,5.3043,983.3
2014-02-16,22:53:57,-8.258,80.0,4.7514,983.31
